template_id,text,category,sentiment_base,editable,notes
1484,"Trânsito hoje tá tenso, alguém mais preso na avenida principal? 🚗",ribeirania,0.33,SIM,Template de ribeirania - edite o texto como quiser
1485,Novo hub de tecnologia promete revolucionar a cidade 🚀,ribeirania,0.25,SIM,Template de ribeirania - edite o texto como quiser
1486,BanBan Açaí trazendo inovação e investimento pra cá 💜,ribeirania,0.78,SIM,Template de ribeirania - edite o texto como quiser
1487,"Grinch invadiu a cidade, mas o espírito natalino resistiu 🎄",ribeirania,0.59,SIM,Template de ribeirania - edite o texto como quiser
1488,"Crise hídrica foi um susto, mas Ribeirania é resiliente 💧",ribeirania,0.65,SIM,Template de ribeirania - edite o texto como quiser
1489,Natal em Ribeirania é sempre inesquecível ✨,ribeirania,0.29,SIM,Template de ribeirania - edite o texto como quiser
1490,Eventos culturais deixando a cidade cada vez mais bonita 🎭,ribeirania,0.72,SIM,Template de ribeirania - edite o texto como quiser
1491,Vida noturna agitada e cheia de energia 🔥,ribeirania,0.45,SIM,Template de ribeirania - edite o texto como quiser
1492,Mais uma manhã ensolarada em Ribeirania ☀️,ribeirania,0.87,SIM,Template de ribeirania - edite o texto como quiser
1493,"Cultura, música e inovação — essa é Ribeirania!",ribeirania,0.74,SIM,Template de ribeirania - edite o texto como quiser
1494,Ribeirania pós-RiberTech tá virando o novo polo tech 💻,ribeirania,0.49,SIM,Template de ribeirania - edite o texto como quiser
1495,"Melhor cidade do interior, sem discussão 😎",ribeirania,0.48,SIM,Template de ribeirania - edite o texto como quiser
1496,Ribeirania tá cada dia mais viva! 💚,ribeirania,0.69,SIM,Template de ribeirania - edite o texto como quiser
1497,Orgulho de ser dessa cidade que não para de crescer 🏙️,ribeirania,0.41,SIM,Template de ribeirania - edite o texto como quiser
1498,O pôr do sol de Ribeirania nunca decepciona 🌅,ribeirania,0.6,SIM,Template de ribeirania - edite o texto como quiser
1499,"Trânsito hoje tá tenso, alguém mais preso na avenida principal? 🚗",ribeirania,0.53,SIM,Template de ribeirania - edite o texto como quiser
1500,Novo hub de tecnologia promete revolucionar a cidade 🚀,ribeirania,0.89,SIM,Template de ribeirania - edite o texto como quiser
1501,BanBan Açaí trazendo inovação e investimento pra cá 💜,ribeirania,0.83,SIM,Template de ribeirania - edite o texto como quiser
1502,"Grinch invadiu a cidade, mas o espírito natalino resistiu 🎄",ribeirania,0.58,SIM,Template de ribeirania - edite o texto como quiser
1503,"Crise hídrica foi um susto, mas Ribeirania é resiliente 💧",ribeirania,0.26,SIM,Template de ribeirania - edite o texto como quiser
1504,Natal em Ribeirania é sempre inesquecível ✨,ribeirania,0.23,SIM,Template de ribeirania - edite o texto como quiser
1505,Eventos culturais deixando a cidade cada vez mais bonita 🎭,ribeirania,0.69,SIM,Template de ribeirania - edite o texto como quiser
1506,Vida noturna agitada e cheia de energia 🔥,ribeirania,0.59,SIM,Template de ribeirania - edite o texto como quiser
1507,Mais uma manhã ensolarada em Ribeirania ☀️,ribeirania,0.73,SIM,Template de ribeirania - edite o texto como quiser
1508,"Cultura, música e inovação — essa é Ribeirania!",ribeirania,0.25,SIM,Template de ribeirania - edite o texto como quiser
1509,Ribeirania pós-RiberTech tá virando o novo polo tech 💻,ribeirania,0.65,SIM,Template de ribeirania - edite o texto como quiser
1510,"Melhor cidade do interior, sem discussão 😎",ribeirania,0.2,SIM,Template de ribeirania - edite o texto como quiser
1511,Ribeirania tá cada dia mais viva! 💚,ribeirania,0.76,SIM,Template de ribeirania - edite o texto como quiser
1512,Orgulho de ser dessa cidade que não para de crescer 🏙️,ribeirania,0.79,SIM,Template de ribeirania - edite o texto como quiser
1513,O pôr do sol de Ribeirania nunca decepciona 🌅,ribeirania,0.41,SIM,Template de ribeirania - edite o texto como quiser
1514,"Trânsito hoje tá tenso, alguém mais preso na avenida principal? 🚗",ribeirania,0.24,SIM,Template de ribeirania - edite o texto como quiser
1515,Novo hub de tecnologia promete revolucionar a cidade 🚀,ribeirania,0.36,SIM,Template de ribeirania - edite o texto como quiser
1516,BanBan Açaí trazendo inovação e investimento pra cá 💜,ribeirania,0.28,SIM,Template de ribeirania - edite o texto como quiser
1517,"Grinch invadiu a cidade, mas o espírito natalino resistiu 🎄",ribeirania,0.23,SIM,Template de ribeirania - edite o texto como quiser
1518,"Crise hídrica foi um susto, mas Ribeirania é resiliente 💧",ribeirania,0.23,SIM,Template de ribeirania - edite o texto como quiser
1519,Natal em Ribeirania é sempre inesquecível ✨,ribeirania,0.54,SIM,Template de ribeirania - edite o texto como quiser
1520,Eventos culturais deixando a cidade cada vez mais bonita 🎭,ribeirania,0.32,SIM,Template de ribeirania - edite o texto como quiser
1521,Vida noturna agitada e cheia de energia 🔥,ribeirania,0.49,SIM,Template de ribeirania - edite o texto como quiser
1522,Mais uma manhã ensolarada em Ribeirania ☀️,ribeirania,0.29,SIM,Template de ribeirania - edite o texto como quiser
1523,"Cultura, música e inovação — essa é Ribeirania!",ribeirania,0.38,SIM,Template de ribeirania - edite o texto como quiser
1524,Ribeirania pós-RiberTech tá virando o novo polo tech 💻,ribeirania,0.84,SIM,Template de ribeirania - edite o texto como quiser
1525,"Melhor cidade do interior, sem discussão 😎",ribeirania,0.8,SIM,Template de ribeirania - edite o texto como quiser
1526,Ribeirania tá cada dia mais viva! 💚,ribeirania,0.53,SIM,Template de ribeirania - edite o texto como quiser
1527,Orgulho de ser dessa cidade que não para de crescer 🏙️,ribeirania,0.44,SIM,Template de ribeirania - edite o texto como quiser
1528,O pôr do sol de Ribeirania nunca decepciona 🌅,ribeirania,0.35,SIM,Template de ribeirania - edite o texto como quiser
1529,"Trânsito hoje tá tenso, alguém mais preso na avenida principal? 🚗",ribeirania,0.55,SIM,Template de ribeirania - edite o texto como quiser
1530,Novo hub de tecnologia promete revolucionar a cidade 🚀,ribeirania,0.86,SIM,Template de ribeirania - edite o texto como quiser
1531,BanBan Açaí trazendo inovação e investimento pra cá 💜,ribeirania,0.26,SIM,Template de ribeirania - edite o texto como quiser
1532,"Grinch invadiu a cidade, mas o espírito natalino resistiu 🎄",ribeirania,0.7,SIM,Template de ribeirania - edite o texto como quiser
1533,"Crise hídrica foi um susto, mas Ribeirania é resiliente 💧",ribeirania,0.67,SIM,Template de ribeirania - edite o texto como quiser
1534,Natal em Ribeirania é sempre inesquecível ✨,ribeirania,0.27,SIM,Template de ribeirania - edite o texto como quiser
1535,Eventos culturais deixando a cidade cada vez mais bonita 🎭,ribeirania,0.49,SIM,Template de ribeirania - edite o texto como quiser
1536,Vida noturna agitada e cheia de energia 🔥,ribeirania,0.58,SIM,Template de ribeirania - edite o texto como quiser
1537,Mais uma manhã ensolarada em Ribeirania ☀️,ribeirania,0.22,SIM,Template de ribeirania - edite o texto como quiser
1538,"Cultura, música e inovação — essa é Ribeirania!",ribeirania,0.32,SIM,Template de ribeirania - edite o texto como quiser
1539,Ribeirania pós-RiberTech tá virando o novo polo tech 💻,ribeirania,0.29,SIM,Template de ribeirania - edite o texto como quiser
1540,"Melhor cidade do interior, sem discussão 😎",ribeirania,0.81,SIM,Template de ribeirania - edite o texto como quiser
1541,Ribeirania tá cada dia mais viva! 💚,ribeirania,0.26,SIM,Template de ribeirania - edite o texto como quiser
1542,Orgulho de ser dessa cidade que não para de crescer 🏙️,ribeirania,0.67,SIM,Template de ribeirania - edite o texto como quiser
1543,O pôr do sol de Ribeirania nunca decepciona 🌅,ribeirania,0.59,SIM,Template de ribeirania - edite o texto como quiser
1544,"Trânsito hoje tá tenso, alguém mais preso na avenida principal? 🚗",ribeirania,0.77,SIM,Template de ribeirania - edite o texto como quiser
1545,Novo hub de tecnologia promete revolucionar a cidade 🚀,ribeirania,0.88,SIM,Template de ribeirania - edite o texto como quiser
1546,BanBan Açaí trazendo inovação e investimento pra cá 💜,ribeirania,0.3,SIM,Template de ribeirania - edite o texto como quiser
1547,"Grinch invadiu a cidade, mas o espírito natalino resistiu 🎄",ribeirania,0.52,SIM,Template de ribeirania - edite o texto como quiser
1548,"Crise hídrica foi um susto, mas Ribeirania é resiliente 💧",ribeirania,0.49,SIM,Template de ribeirania - edite o texto como quiser
1549,Natal em Ribeirania é sempre inesquecível ✨,ribeirania,0.35,SIM,Template de ribeirania - edite o texto como quiser
1550,Eventos culturais deixando a cidade cada vez mais bonita 🎭,ribeirania,0.57,SIM,Template de ribeirania - edite o texto como quiser
1551,Aniversário de Ribeirania chegando! 🎉 Mal posso esperar pelos shows e comidas típicas!,eventos,0.53,SIM,Template de eventos - edite o texto como quiser
1552,"Esse ano o aniversário da cidade promete, vem aí o mega evento do século! 🥳",eventos,0.82,SIM,Template de eventos - edite o texto como quiser
1553,Festival de Música Ribeirania bombando! Que vibe incrível 🎶,eventos,0.59,SIM,Template de eventos - edite o texto como quiser
1554,Grinch Invadiu Ribeirânia 😭 Natal nunca mais será o mesmo!,eventos,0.78,SIM,Template de eventos - edite o texto como quiser
1555,"Natal de Ribeirania sempre mágico! Luzes, música e aquele clima especial ✨",eventos,0.37,SIM,Template de eventos - edite o texto como quiser
1556,Crise hídrica pegou todo mundo de surpresa... força Ribeirania 💧,eventos,0.47,SIM,Template de eventos - edite o texto como quiser
1557,RiberTech Hub inaugurado! 🚀 O futuro chegou na cidade!,eventos,0.83,SIM,Template de eventos - edite o texto como quiser
1558,BanBan Açaí investindo em Ribeirania — economia local agradece! 💜,eventos,0.5,SIM,Template de eventos - edite o texto como quiser
1559,Fim de ano cheio de eventos incríveis por aqui 🎊,eventos,0.85,SIM,Template de eventos - edite o texto como quiser
1560,Festival gastronômico foi um sucesso absoluto 🍽️,eventos,0.45,SIM,Template de eventos - edite o texto como quiser
1561,"Shows gratuitos na praça todo fim de semana, bora curtir 🎤",eventos,0.82,SIM,Template de eventos - edite o texto como quiser
1562,Feira de tecnologia surpreendeu geral! 💡,eventos,0.8,SIM,Template de eventos - edite o texto como quiser
1563,Carnaval de Ribeirania promete ser o melhor dos últimos anos 🎭,eventos,0.34,SIM,Template de eventos - edite o texto como quiser
1564,Maratona da cidade inspirou muita gente 🏃‍♀️,eventos,0.38,SIM,Template de eventos - edite o texto como quiser
1565,Retrospectiva do ano: Ribeirania só cresce 💪,eventos,0.35,SIM,Template de eventos - edite o texto como quiser
1566,Aniversário de Ribeirania chegando! 🎉 Mal posso esperar pelos shows e comidas típicas!,eventos,0.78,SIM,Template de eventos - edite o texto como quiser
1567,"Esse ano o aniversário da cidade promete, vem aí o mega evento do século! 🥳",eventos,0.55,SIM,Template de eventos - edite o texto como quiser
1568,Festival de Música Ribeirania bombando! Que vibe incrível 🎶,eventos,0.78,SIM,Template de eventos - edite o texto como quiser
1569,Grinch Invadiu Ribeirânia 😭 Natal nunca mais será o mesmo!,eventos,0.6,SIM,Template de eventos - edite o texto como quiser
1570,"Natal de Ribeirania sempre mágico! Luzes, música e aquele clima especial ✨",eventos,0.74,SIM,Template de eventos - edite o texto como quiser
1571,Crise hídrica pegou todo mundo de surpresa... força Ribeirania 💧,eventos,0.52,SIM,Template de eventos - edite o texto como quiser
1572,RiberTech Hub inaugurado! 🚀 O futuro chegou na cidade!,eventos,0.76,SIM,Template de eventos - edite o texto como quiser
1573,BanBan Açaí investindo em Ribeirania — economia local agradece! 💜,eventos,0.59,SIM,Template de eventos - edite o texto como quiser
1574,Fim de ano cheio de eventos incríveis por aqui 🎊,eventos,0.63,SIM,Template de eventos - edite o texto como quiser
1575,Festival gastronômico foi um sucesso absoluto 🍽️,eventos,0.55,SIM,Template de eventos - edite o texto como quiser
1576,"Shows gratuitos na praça todo fim de semana, bora curtir 🎤",eventos,0.54,SIM,Template de eventos - edite o texto como quiser
1577,Feira de tecnologia surpreendeu geral! 💡,eventos,0.63,SIM,Template de eventos - edite o texto como quiser
1578,Carnaval de Ribeirania promete ser o melhor dos últimos anos 🎭,eventos,0.78,SIM,Template de eventos - edite o texto como quiser
1579,Maratona da cidade inspirou muita gente 🏃‍♀️,eventos,0.35,SIM,Template de eventos - edite o texto como quiser
1580,Retrospectiva do ano: Ribeirania só cresce 💪,eventos,0.68,SIM,Template de eventos - edite o texto como quiser
1581,Aniversário de Ribeirania chegando! 🎉 Mal posso esperar pelos shows e comidas típicas!,eventos,0.58,SIM,Template de eventos - edite o texto como quiser
1582,"Esse ano o aniversário da cidade promete, vem aí o mega evento do século! 🥳",eventos,0.75,SIM,Template de eventos - edite o texto como quiser
1583,Festival de Música Ribeirania bombando! Que vibe incrível 🎶,eventos,0.63,SIM,Template de eventos - edite o texto como quiser
1584,Grinch Invadiu Ribeirânia 😭 Natal nunca mais será o mesmo!,eventos,0.46,SIM,Template de eventos - edite o texto como quiser
1585,"Natal de Ribeirania sempre mágico! Luzes, música e aquele clima especial ✨",eventos,0.76,SIM,Template de eventos - edite o texto como quiser
1586,Crise hídrica pegou todo mundo de surpresa... força Ribeirania 💧,eventos,0.39,SIM,Template de eventos - edite o texto como quiser
1587,RiberTech Hub inaugurado! 🚀 O futuro chegou na cidade!,eventos,0.36,SIM,Template de eventos - edite o texto como quiser
1588,BanBan Açaí investindo em Ribeirania — economia local agradece! 💜,eventos,0.48,SIM,Template de eventos - edite o texto como quiser
1589,Fim de ano cheio de eventos incríveis por aqui 🎊,eventos,0.7,SIM,Template de eventos - edite o texto como quiser
1590,Festival gastronômico foi um sucesso absoluto 🍽️,eventos,0.71,SIM,Template de eventos - edite o texto como quiser
1591,"Shows gratuitos na praça todo fim de semana, bora curtir 🎤",eventos,0.56,SIM,Template de eventos - edite o texto como quiser
1592,Feira de tecnologia surpreendeu geral! 💡,eventos,0.33,SIM,Template de eventos - edite o texto como quiser
1593,Carnaval de Ribeirania promete ser o melhor dos últimos anos 🎭,eventos,0.44,SIM,Template de eventos - edite o texto como quiser
1594,Maratona da cidade inspirou muita gente 🏃‍♀️,eventos,0.39,SIM,Template de eventos - edite o texto como quiser
1595,Retrospectiva do ano: Ribeirania só cresce 💪,eventos,0.39,SIM,Template de eventos - edite o texto como quiser
1596,Aniversário de Ribeirania chegando! 🎉 Mal posso esperar pelos shows e comidas típicas!,eventos,0.46,SIM,Template de eventos - edite o texto como quiser
1597,"Esse ano o aniversário da cidade promete, vem aí o mega evento do século! 🥳",eventos,0.43,SIM,Template de eventos - edite o texto como quiser
1598,Festival de Música Ribeirania bombando! Que vibe incrível 🎶,eventos,0.55,SIM,Template de eventos - edite o texto como quiser
1599,Grinch Invadiu Ribeirânia 😭 Natal nunca mais será o mesmo!,eventos,0.37,SIM,Template de eventos - edite o texto como quiser
1600,"Natal de Ribeirania sempre mágico! Luzes, música e aquele clima especial ✨",eventos,0.44,SIM,Template de eventos - edite o texto como quiser
1601,Crise hídrica pegou todo mundo de surpresa... força Ribeirania 💧,eventos,0.69,SIM,Template de eventos - edite o texto como quiser
1602,RiberTech Hub inaugurado! 🚀 O futuro chegou na cidade!,eventos,0.68,SIM,Template de eventos - edite o texto como quiser
1603,BanBan Açaí investindo em Ribeirania — economia local agradece! 💜,eventos,0.62,SIM,Template de eventos - edite o texto como quiser
1604,Fim de ano cheio de eventos incríveis por aqui 🎊,eventos,0.4,SIM,Template de eventos - edite o texto como quiser
1605,Festival gastronômico foi um sucesso absoluto 🍽️,eventos,0.66,SIM,Template de eventos - edite o texto como quiser
1606,"Shows gratuitos na praça todo fim de semana, bora curtir 🎤",eventos,0.33,SIM,Template de eventos - edite o texto como quiser
1607,Feira de tecnologia surpreendeu geral! 💡,eventos,0.3,SIM,Template de eventos - edite o texto como quiser
1608,Carnaval de Ribeirania promete ser o melhor dos últimos anos 🎭,eventos,0.41,SIM,Template de eventos - edite o texto como quiser
1609,Maratona da cidade inspirou muita gente 🏃‍♀️,eventos,0.59,SIM,Template de eventos - edite o texto como quiser
1610,Retrospectiva do ano: Ribeirania só cresce 💪,eventos,0.58,SIM,Template de eventos - edite o texto como quiser
1611,Aniversário de Ribeirania chegando! 🎉 Mal posso esperar pelos shows e comidas típicas!,eventos,0.62,SIM,Template de eventos - edite o texto como quiser
1612,"Esse ano o aniversário da cidade promete, vem aí o mega evento do século! 🥳",eventos,0.84,SIM,Template de eventos - edite o texto como quiser
1613,Festival de Música Ribeirania bombando! Que vibe incrível 🎶,eventos,0.51,SIM,Template de eventos - edite o texto como quiser
1614,Grinch Invadiu Ribeirânia 😭 Natal nunca mais será o mesmo!,eventos,0.78,SIM,Template de eventos - edite o texto como quiser
1615,"Natal de Ribeirania sempre mágico! Luzes, música e aquele clima especial ✨",eventos,0.89,SIM,Template de eventos - edite o texto como quiser
1616,Crise hídrica pegou todo mundo de surpresa... força Ribeirania 💧,eventos,0.56,SIM,Template de eventos - edite o texto como quiser
1617,RiberTech Hub inaugurado! 🚀 O futuro chegou na cidade!,eventos,0.35,SIM,Template de eventos - edite o texto como quiser
1618,BanBan Açaí investindo em Ribeirania — economia local agradece! 💜,eventos,0.33,SIM,Template de eventos - edite o texto como quiser
1619,Fim de ano cheio de eventos incríveis por aqui 🎊,eventos,0.37,SIM,Template de eventos - edite o texto como quiser
1620,Festival gastronômico foi um sucesso absoluto 🍽️,eventos,0.51,SIM,Template de eventos - edite o texto como quiser
1621,"Shows gratuitos na praça todo fim de semana, bora curtir 🎤",eventos,0.72,SIM,Template de eventos - edite o texto como quiser
1622,Feira de tecnologia surpreendeu geral! 💡,eventos,0.8,SIM,Template de eventos - edite o texto como quiser
1623,Carnaval de Ribeirania promete ser o melhor dos últimos anos 🎭,eventos,0.39,SIM,Template de eventos - edite o texto como quiser
1624,Maratona da cidade inspirou muita gente 🏃‍♀️,eventos,0.68,SIM,Template de eventos - edite o texto como quiser
1625,Retrospectiva do ano: Ribeirania só cresce 💪,eventos,0.32,SIM,Template de eventos - edite o texto como quiser
1626,Aniversário de Ribeirania chegando! 🎉 Mal posso esperar pelos shows e comidas típicas!,eventos,0.35,SIM,Template de eventos - edite o texto como quiser
1627,"Esse ano o aniversário da cidade promete, vem aí o mega evento do século! 🥳",eventos,0.82,SIM,Template de eventos - edite o texto como quiser
1628,Festival de Música Ribeirania bombando! Que vibe incrível 🎶,eventos,0.7,SIM,Template de eventos - edite o texto como quiser
1629,Grinch Invadiu Ribeirânia 😭 Natal nunca mais será o mesmo!,eventos,0.39,SIM,Template de eventos - edite o texto como quiser
1630,"Natal de Ribeirania sempre mágico! Luzes, música e aquele clima especial ✨",eventos,0.72,SIM,Template de eventos - edite o texto como quiser
1631,Crise hídrica pegou todo mundo de surpresa... força Ribeirania 💧,eventos,0.39,SIM,Template de eventos - edite o texto como quiser
1632,RiberTech Hub inaugurado! 🚀 O futuro chegou na cidade!,eventos,0.81,SIM,Template de eventos - edite o texto como quiser
1633,BanBan Açaí investindo em Ribeirania — economia local agradece! 💜,eventos,0.56,SIM,Template de eventos - edite o texto como quiser
1634,Fim de ano cheio de eventos incríveis por aqui 🎊,eventos,0.86,SIM,Template de eventos - edite o texto como quiser
1635,Festival gastronômico foi um sucesso absoluto 🍽️,eventos,0.64,SIM,Template de eventos - edite o texto como quiser
1636,"Shows gratuitos na praça todo fim de semana, bora curtir 🎤",eventos,0.68,SIM,Template de eventos - edite o texto como quiser
1637,Feira de tecnologia surpreendeu geral! 💡,eventos,0.6,SIM,Template de eventos - edite o texto como quiser
1638,Carnaval de Ribeirania promete ser o melhor dos últimos anos 🎭,eventos,0.54,SIM,Template de eventos - edite o texto como quiser
1639,Maratona da cidade inspirou muita gente 🏃‍♀️,eventos,0.87,SIM,Template de eventos - edite o texto como quiser
1640,Retrospectiva do ano: Ribeirania só cresce 💪,eventos,0.47,SIM,Template de eventos - edite o texto como quiser
1641,Aniversário de Ribeirania chegando! 🎉 Mal posso esperar pelos shows e comidas típicas!,eventos,0.44,SIM,Template de eventos - edite o texto como quiser
1642,"Esse ano o aniversário da cidade promete, vem aí o mega evento do século! 🥳",eventos,0.89,SIM,Template de eventos - edite o texto como quiser
1643,Festival de Música Ribeirania bombando! Que vibe incrível 🎶,eventos,0.88,SIM,Template de eventos - edite o texto como quiser
1644,Grinch Invadiu Ribeirânia 😭 Natal nunca mais será o mesmo!,eventos,0.67,SIM,Template de eventos - edite o texto como quiser
1645,"Natal de Ribeirania sempre mágico! Luzes, música e aquele clima especial ✨",eventos,0.48,SIM,Template de eventos - edite o texto como quiser
1646,Crise hídrica pegou todo mundo de surpresa... força Ribeirania 💧,eventos,0.75,SIM,Template de eventos - edite o texto como quiser
1647,RiberTech Hub inaugurado! 🚀 O futuro chegou na cidade!,eventos,0.65,SIM,Template de eventos - edite o texto como quiser
1648,BanBan Açaí investindo em Ribeirania — economia local agradece! 💜,eventos,0.65,SIM,Template de eventos - edite o texto como quiser
1649,Fim de ano cheio de eventos incríveis por aqui 🎊,eventos,0.72,SIM,Template de eventos - edite o texto como quiser
1650,Festival gastronômico foi um sucesso absoluto 🍽️,eventos,0.51,SIM,Template de eventos - edite o texto como quiser
1651,"Shows gratuitos na praça todo fim de semana, bora curtir 🎤",eventos,0.81,SIM,Template de eventos - edite o texto como quiser
1652,Feira de tecnologia surpreendeu geral! 💡,eventos,0.46,SIM,Template de eventos - edite o texto como quiser
1653,Carnaval de Ribeirania promete ser o melhor dos últimos anos 🎭,eventos,0.47,SIM,Template de eventos - edite o texto como quiser
1654,Maratona da cidade inspirou muita gente 🏃‍♀️,eventos,0.64,SIM,Template de eventos - edite o texto como quiser
1655,Retrospectiva do ano: Ribeirania só cresce 💪,eventos,0.61,SIM,Template de eventos - edite o texto como quiser
1656,Aniversário de Ribeirania chegando! 🎉 Mal posso esperar pelos shows e comidas típicas!,eventos,0.36,SIM,Template de eventos - edite o texto como quiser
1657,"Esse ano o aniversário da cidade promete, vem aí o mega evento do século! 🥳",eventos,0.52,SIM,Template de eventos - edite o texto como quiser
1658,Festival de Música Ribeirania bombando! Que vibe incrível 🎶,eventos,0.44,SIM,Template de eventos - edite o texto como quiser
1659,Grinch Invadiu Ribeirânia 😭 Natal nunca mais será o mesmo!,eventos,0.68,SIM,Template de eventos - edite o texto como quiser
1660,"Natal de Ribeirania sempre mágico! Luzes, música e aquele clima especial ✨",eventos,0.69,SIM,Template de eventos - edite o texto como quiser
1661,Crise hídrica pegou todo mundo de surpresa... força Ribeirania 💧,eventos,0.61,SIM,Template de eventos - edite o texto como quiser
1662,RiberTech Hub inaugurado! 🚀 O futuro chegou na cidade!,eventos,0.5,SIM,Template de eventos - edite o texto como quiser
1663,BanBan Açaí investindo em Ribeirania — economia local agradece! 💜,eventos,0.69,SIM,Template de eventos - edite o texto como quiser
1664,Fim de ano cheio de eventos incríveis por aqui 🎊,eventos,0.84,SIM,Template de eventos - edite o texto como quiser
1665,Festival gastronômico foi um sucesso absoluto 🍽️,eventos,0.8,SIM,Template de eventos - edite o texto como quiser
1666,"Shows gratuitos na praça todo fim de semana, bora curtir 🎤",eventos,0.39,SIM,Template de eventos - edite o texto como quiser
1667,Feira de tecnologia surpreendeu geral! 💡,eventos,0.56,SIM,Template de eventos - edite o texto como quiser
1668,Carnaval de Ribeirania promete ser o melhor dos últimos anos 🎭,eventos,0.84,SIM,Template de eventos - edite o texto como quiser
1669,Maratona da cidade inspirou muita gente 🏃‍♀️,eventos,0.43,SIM,Template de eventos - edite o texto como quiser
1670,Retrospectiva do ano: Ribeirania só cresce 💪,eventos,0.47,SIM,Template de eventos - edite o texto como quiser
1671,Aniversário de Ribeirania chegando! 🎉 Mal posso esperar pelos shows e comidas típicas!,eventos,0.52,SIM,Template de eventos - edite o texto como quiser
1672,"Esse ano o aniversário da cidade promete, vem aí o mega evento do século! 🥳",eventos,0.86,SIM,Template de eventos - edite o texto como quiser
1673,Festival de Música Ribeirania bombando! Que vibe incrível 🎶,eventos,0.75,SIM,Template de eventos - edite o texto como quiser
1674,Grinch Invadiu Ribeirânia 😭 Natal nunca mais será o mesmo!,eventos,0.69,SIM,Template de eventos - edite o texto como quiser
1675,"Natal de Ribeirania sempre mágico! Luzes, música e aquele clima especial ✨",eventos,0.81,SIM,Template de eventos - edite o texto como quiser
1676,Crise hídrica pegou todo mundo de surpresa... força Ribeirania 💧,eventos,0.47,SIM,Template de eventos - edite o texto como quiser
1677,RiberTech Hub inaugurado! 🚀 O futuro chegou na cidade!,eventos,0.5,SIM,Template de eventos - edite o texto como quiser
1678,BanBan Açaí investindo em Ribeirania — economia local agradece! 💜,eventos,0.56,SIM,Template de eventos - edite o texto como quiser
1679,Fim de ano cheio de eventos incríveis por aqui 🎊,eventos,0.71,SIM,Template de eventos - edite o texto como quiser
1680,Festival gastronômico foi um sucesso absoluto 🍽️,eventos,0.6,SIM,Template de eventos - edite o texto como quiser
1681,"Shows gratuitos na praça todo fim de semana, bora curtir 🎤",eventos,0.5,SIM,Template de eventos - edite o texto como quiser
1682,Feira de tecnologia surpreendeu geral! 💡,eventos,0.37,SIM,Template de eventos - edite o texto como quiser
1683,Carnaval de Ribeirania promete ser o melhor dos últimos anos 🎭,eventos,0.85,SIM,Template de eventos - edite o texto como quiser
1684,Maratona da cidade inspirou muita gente 🏃‍♀️,eventos,0.42,SIM,Template de eventos - edite o texto como quiser
1685,Retrospectiva do ano: Ribeirania só cresce 💪,eventos,0.62,SIM,Template de eventos - edite o texto como quiser
1686,Aniversário de Ribeirania chegando! 🎉 Mal posso esperar pelos shows e comidas típicas!,eventos,0.54,SIM,Template de eventos - edite o texto como quiser
1687,"Esse ano o aniversário da cidade promete, vem aí o mega evento do século! 🥳",eventos,0.31,SIM,Template de eventos - edite o texto como quiser
1688,Festival de Música Ribeirania bombando! Que vibe incrível 🎶,eventos,0.57,SIM,Template de eventos - edite o texto como quiser
1689,Grinch Invadiu Ribeirânia 😭 Natal nunca mais será o mesmo!,eventos,0.33,SIM,Template de eventos - edite o texto como quiser
1690,"Natal de Ribeirania sempre mágico! Luzes, música e aquele clima especial ✨",eventos,0.8,SIM,Template de eventos - edite o texto como quiser
1691,Crise hídrica pegou todo mundo de surpresa... força Ribeirania 💧,eventos,0.46,SIM,Template de eventos - edite o texto como quiser
1692,RiberTech Hub inaugurado! 🚀 O futuro chegou na cidade!,eventos,0.9,SIM,Template de eventos - edite o texto como quiser
1693,BanBan Açaí investindo em Ribeirania — economia local agradece! 💜,eventos,0.6,SIM,Template de eventos - edite o texto como quiser
1694,Fim de ano cheio de eventos incríveis por aqui 🎊,eventos,0.37,SIM,Template de eventos - edite o texto como quiser
1695,Festival gastronômico foi um sucesso absoluto 🍽️,eventos,0.82,SIM,Template de eventos - edite o texto como quiser
1696,"Shows gratuitos na praça todo fim de semana, bora curtir 🎤",eventos,0.72,SIM,Template de eventos - edite o texto como quiser
1697,Feira de tecnologia surpreendeu geral! 💡,eventos,0.63,SIM,Template de eventos - edite o texto como quiser
1698,Carnaval de Ribeirania promete ser o melhor dos últimos anos 🎭,eventos,0.65,SIM,Template de eventos - edite o texto como quiser
1699,Maratona da cidade inspirou muita gente 🏃‍♀️,eventos,0.59,SIM,Template de eventos - edite o texto como quiser
1700,Retrospectiva do ano: Ribeirania só cresce 💪,eventos,0.68,SIM,Template de eventos - edite o texto como quiser
1701,Aniversário de Ribeirania chegando! 🎉 Mal posso esperar pelos shows e comidas típicas!,eventos,0.53,SIM,Template de eventos - edite o texto como quiser
1702,"Esse ano o aniversário da cidade promete, vem aí o mega evento do século! 🥳",eventos,0.83,SIM,Template de eventos - edite o texto como quiser
1703,Festival de Música Ribeirania bombando! Que vibe incrível 🎶,eventos,0.35,SIM,Template de eventos - edite o texto como quiser
1704,Grinch Invadiu Ribeirânia 😭 Natal nunca mais será o mesmo!,eventos,0.45,SIM,Template de eventos - edite o texto como quiser
1705,"Natal de Ribeirania sempre mágico! Luzes, música e aquele clima especial ✨",eventos,0.31,SIM,Template de eventos - edite o texto como quiser
